股票代號,公司名稱
/088941,立積統一0B購04
/088942,立積統一11購01
/088943,立積統一11購02
/088944,立積統一12購01
/088945,矽創統一0B購07
/088946,矽創統一0B購08
/08894P,世紀鋼群益14售01
/088954,聯電國票0B購02
/088956,台積電國票0C購05
/088957,台積電國票11購02
/088959,聯發科國票0B購05
/08895P,台灣50元富17售02
/088961,長榮航國票0B購03
/088968,道瓊銀富邦0B購01
/08896P,長榮元富14售06
/088971,臻鼎富邦0B購01
/088977,義隆元富0B購01
/08897P,永光元大14售03
/088981,玉晶光元富0C購05
/08898P,長榮元大14售14
/088991,滬深2X元大0C購05
/088992,滬深2X元大0C購06
/088999,台達電元大0C購01
/08899P,長榮元大14售15
/089001,鴻海元大0B購06
/089002,鴻海元大0C購06
/089004,國巨元大0B購02
/089007,英業達元大0B購01
/08900P,大立光元大14售13
/089012,大立光元大11購01
/089016,聯詠元大0C購04
/089018,群創元大0B購05
/089019,群創元大0C購06
/08901P,嘉澤元大14售01
/089020,智易元大0C購01
/089024,立積元大0C購01
/089025,立積元大11購01
/089026,乙盛元大11購01
/089027,祥碩元大0B購01
/08902P,威鋒電元大14售02
/089031,鴻海中信0B購05
/089033,群創中信0B購06
/089037,聲寶國泰0B購01
/089038,台達電國泰0B購01
/089039,英業達國泰0B購01
/08903P,臺股指元大15售22
/089041,南帝群益0B購01
/08904P,臺股指元大15售23
/08905P,臺股指元大15售24
/089062,東鋼凱基0C購01
/089064,為升凱基0B購01
/08906P,臺股指元大15售25
/089075,聯詠凱基0C購02
/089077,乙盛凱基0B購01
/089078,祥碩凱基0B購01
/08907P,長榮國票15售08
/089082,臺股指凱基0C購18
/089083,臺股指凱基11購03
/089084,台船統一0B購02
/089085,金寶統一0B購01
/089086,鴻海統一11購07
/089087,鴻海統一13購04
/089088,國巨統一0B購04
/089089,英業達統一0B購03
/08908P,晶心科國票14售02
/089090,凌陽統一0B購01
/089091,友達統一0B購03
/089092,友達統一0B購04
/089093,友達統一11購02
/089094,萬海統一0B購01
/089095,群創統一0B購06
/089096,群創統一0C購02
/089097,立積統一0B購05
/089098,立積統一0B購06
/089099,立積統一0C購01
/08909P,臺股指國票18售05
/089101,鴻海日盛11購02
/089107,聯電國票0C購01
/08910P,亞德客凱基14售02
/089110,英業達國票0B購01
/089113,聯詠國票0B購03
/089115,祥碩國票0B購02
/089119,台積電富邦0B購05
/08911P,長榮凱基14售13
/089120,英業達富邦0B購01
/089121,友達富邦0B購02
/089123,上証2X元大0C購03
/089124,滬深2X元大0C購07
/089126,SGBR2X元大0C購02
/089127,台達化元大0B購01
/08912P,台驊控凱基14售03
/089133,鴻海元大0B購07
/089134,鴻海元大11購04
/089135,鴻海元大11購05
/089136,佳世達元大0C購01
/089138,華碩元大0C購02
/08913P,新唐凱基14售08
/089143,玉晶光元大0B購02
/08914P,威鋒電凱基14售02
/089150,矽創元大0C購01
/089152,T50反1元富0C購07
/089155,台積電元富0C購18
/089156,台積電元富0C購19
/08915P,世紀鋼凱基14售02
/089164,宏碁中信0B購01
/089167,台達化國泰0B購01
/089168,旺宏國泰0B購01
/089169,華邦電國泰0B購01
/08916P,鴻海元大14售19
/089170,智邦國泰0B購01
/089171,長榮國泰0B購02
/089172,長榮國泰0B購03
/089173,長榮國泰0B購04
/089174,奇鋐國泰0B購01
/089175,日月光國泰0B購01
/089176,T50反1凱基13購01
/089177,上証2X凱基0B購02
/08917P,台積電元大15售15
/089180,臺指反凱基13購01
/089186,台積電凱基13購04
/089187,台積電凱基13購05
/08918P,長榮元大16售01
/089192,美律凱基12購01
/089195,長榮凱基0B購03
/089196,長榮凱基0B購04
/089197,長榮凱基0C購01
/089198,長榮凱基12購01
/08919P,裕民元大14售05
/089200,玉晶光凱基0C購01
/089204,南電凱基12購01
/089206,南帝群益0B購02
/089208,鴻海群益0C購03
/08920P,鴻海康和14售04
/089210,旺宏群益0B購06
/089213,可成群益0B購01
/089215,長榮群益0B購01
/089216,長榮群益0C購01
/08921P,友達康和14售02
/089221,群創群益0B購03
/089225,南電群益0B購01
/089228,鴻海永豐0C購01
/089229,台積電永豐0C購01
/08922P,欣興國票15售05
/089238,大立光永豐0C購01
/08923P,欣興中信15售03
/08924P,景碩中信15售02
/089250,聚陽統一0B購03
/089251,英業達統一0B購04
/089252,凌陽統一0B購02
/089253,凌陽統一0B購03
/089254,奇力新統一0B購03
/089255,長榮統一0B購01
/089256,長榮統一0B購02
/089257,長榮統一0B購03
/089258,長榮統一0B購04
/089259,大立光統一0C購01
/08925P,欣興凱基15售07
/089260,緯創統一0B購01
/089261,彩晶統一0B購03
/089262,精成科統一0B購02
/089265,南電統一0B購01
/089269,萬海日盛0B購01
/08926P,欣興元富15售02
/08927P,臺股指元富16售03
/089286,長榮元富0C購01
/089287,長榮元富0C購02
/089288,長榮元富12購01
/08928P,台積電麥證15售03
/089292,長榮麥證0B購01
/089298,台達電國票0B購01
/08929P,南電統一15售05
/089304,英業達國票0B購02
/089305,英業達國票0C購01
/089306,友達國票0B購01
/089307,友達國票0C購01
/08930P,欣興台新15售02
/089318,群創國票0B購01
/089319,群創國票0B購02
/08931P,元石油群益15售02
/089323,長榮富邦0B購01
/089324,長榮富邦0B購02
/089326,聯詠富邦0B購04
/08932P,國喬群益15售01
/089334,東鋼元大0C購01
/08933P,台積電群益15售11
/089340,鴻海元大0B購08
/089341,鴻海元大12購01
/089343,國巨元大0C購06
/089346,台積電元大0C購11
/08934P,T50正2元大15售05
/089351,宏碁元大12購01
/089353,友達元大0C購06
/089357,聯發科元大12購01
/08935P,T50正2元大15售06
/089360,長榮元大0C購01
/089361,長榮元大12購01
/089362,長榮元大12購02
/089363,長榮航元大0C購01
/089368,聯詠元大0C購05
/08936P,T50正2元大15售07
/089374,立積元大0B購01
/089379,南電國泰0B購04
/08937P,長榮元大15售02
/089381,聯電中信0B購02
/089386,長榮中信0C購01
/089387,大立光中信0B購01
/089388,大立光中信0C購01
/08938P,東森元大15售01
/089390,盛群中信0B購01
/089393,南紡凱基12購01
/089394,華紙凱基0C購01
/089396,鴻海凱基12購01
/089397,鴻海凱基13購04
/089398,鴻海凱基13購05
/08939P,欣興元大15售05
/089400,台積電凱基0C購09
/089401,台積電凱基0C購10
/089402,台積電凱基0C購11
/089403,旺宏凱基0B購02
/089409,大立光凱基12購01
/08940P,晶相光元大15售02
/089410,大立光凱基13購02
/089411,大立光凱基13購03
/08941P,為升凱基15售02
/089420,聯電永豐0C購01
/089422,聯發科永豐0C購01
/08942P,聯電凱基16售04
/089434,台積電群益0C購04
/089436,英業達群益0B購01
/08943P,聯電凱基16售05
/089441,長榮群益0C購02
/089447,鴻海統一13購05
/089448,台積電統一0B購13
/089449,台積電統一0C購06
/08944P,鴻海凱基15售05
/089450,台積電統一0C購07
/089451,台積電統一0C購08
/089452,台積電統一12購02
/089453,台積電統一13購02
/089454,台積電統一15購01
/089455,長榮統一0C購01
/089456,長榮統一0C購02
/089457,長榮統一13購01
/089458,長榮統一13購02
/089459,京鼎統一0B購02
/08945P,台積電凱基16售04
/089460,群創統一0B購07
/089461,群創統一0B購08
/089467,義隆國票0B購01
/08946P,台積電凱基16售05
/089476,道瓊銀富邦0C購01
/089478,旺宏富邦0B購01
/08947P,聯發科凱基15售05
/089489,裕隆元富0C購01
/08948P,聯發科凱基15售06
/089490,台積電元富0C購20
/089491,台積電元富0C購21
/089492,台積電元富0C購22
/089495,奇力新元富0C購01
/08949P,惠特凱基15售01
/089505,鴻海元大0B購09
/089506,鴻海元大0C購08
/089507,鴻海元大12購02
/08950P,滬深2X元富15售04
/08951P,長榮康和15售02
/089520,景碩元大12購01
/089522,緯創元大0C購01
/089523,群創元大12購01
/089527,臻鼎元大0B購01
/089529,立積元大0C購02
/08952P,欣興統一15售06
/089531,祥碩元大12購01
/089532,彩晶元大12購01
/089539,南電元大12購01
/08953P,臺股指麥證17售03
/089544,東鋼國泰0B購01
/089545,凌陽國泰0B購01
/089546,大立光國泰0B購03
/089547,聯詠國泰0B購02
/089548,立積國泰0B購01
/089549,矽格國泰0B購01
/08954P,南電群益15售03
/089550,GIS國泰0B購01
/089551,滬深2X兆豐0B購02
/089558,聯電統一0B購10
/089559,台積電統一0B購14
/08955P,台灣50元大15售01
/089561,聯發科統一0B購05
/089562,義隆統一0C購01
/089564,長榮統一0B購06
/089565,長榮統一0B購07
/089566,美食統一0B購02
/08956P,台灣50元大16售01
/08957P,台灣50元大16售02
/089589,聯成群益0B購01
/08958P,一詮元大15售01
/089592,力麗群益0B購02
/089593,南帝群益0B購03
/089594,南帝群益0B購04
/089596,鴻海群益0C購04
/089598,國巨群益0C購01
/089599,台積電群益0B購05
/08959P,長榮元大15售03
/089600,台積電群益0C購05
/089601,台積電群益0C購06
/089602,精英群益0C購01
/089604,宏碁群益0B購01
/089605,聯發科群益0C購03
/089606,聯發科群益0C購04
/089607,聯發科群益0C購05
/089608,全新群益0B購02
/08960P,台驊控元大15售02
/089619,鴻海第一13購02
/08961P,健策元大15售02
/089620,聯發科第一13購01
/089621,台灣50凱基0B購03
/089622,中纖凱基12購01
/089624,南帝凱基0B購01
/089625,聯電凱基13購01
/089626,鴻海凱基0B購07
/089628,鴻海凱基0B購09
/089629,鴻海凱基13購06
/08962P,長榮國票16售01
/089630,國巨凱基13購01
/089631,旺宏凱基13購01
/089632,華邦電凱基13購01
/089633,友達凱基13購02
/089634,聯發科凱基13購03
/089635,華新科凱基13購01
/089639,大立光凱基0B購03
/08963P,欣興國泰17售01
/089644,立積凱基12購01
/089649,臺股指凱基0B購05
/08964P,康舒中信15售02
/089656,上銀富邦0B購01
/08965P,萬海凱基15售11
/089661,美指2X元大0C購01
/089669,正新元大0C購01
/08966P,矽創凱基15售03
/089672,為升元大0B購01
/089673,鴻海元大0B購10
/089674,鴻海元大0C購09
/089675,鴻海元大0C購10
/08967P,長榮元大15售06
/089686,長榮元大0C購02
/089687,長榮元大0C購03
/089689,萬海元大0C購01
/08968P,晶心科元大15售03
/089690,新光金元大12購01
/089697,T50反1元富0C購08
/08969P,滬深2X元富15售05
/089703,台積電元富0C購24
/089709,T50反1中信13購01
/08970P,強茂元富16售01
/089712,台積電中信0B購13
/089713,友達中信11購01
/089714,和碩中信0B購02
/089718,國巨國泰0B購01
/089719,友達國泰0B購04
/08971P,台灣50群益16售02
/08972P,台灣50群益16售03
/08973P,T50正2群益16售01
/089742,滬深2X統一0B購04
/089744,鴻海統一11購08
/089745,仁寶統一0B購01
/089746,台積電統一13購03
/089748,聯發科統一11購01
/089749,全新統一0B購01
/08974P,長榮群益15售04
/089751,立積統一11購03
/089752,立積統一11購04
/089753,彩晶統一0B購04
/089754,晶碩統一0B購02
/089755,矽創統一0B購09
/089756,南電統一0B購02
/089757,美利達統一0B購01
/089758,巨大統一0B購01
/08975P,欣興群益16售02
/089760,國巨日盛0B購01
/089764,恆大凱基11購01
/089765,長興凱基11購01
/089766,正隆凱基11購01
/08976P,臺股指群益15售19
/089770,東鋼凱基0B購03
/089774,英業達凱基0B購02
/089775,英業達凱基13購02
/089778,興富發凱基11購01
/08977P,臺股指群益15售20
/089781,長榮航凱基0B購02
/089785,界霖凱基11購01
/089786,彩晶凱基12購01
/089787,安集凱基11購01
/08978P,臺股指群益16售02
/089790,昇陽半凱基11購01
/08979P,台積電中信19售01
/089807,台積電群益11購01
/08980P,台積電中信19售02
/089813,富邦金群益0B購04
/089816,群創群益0B購05
/089817,拓凱群益0B購01
/08981P,強茂中信15售02
/089824,T50反1元大11購01
/089825,T50反1元大11購02
/089826,臺指反元大11購01
/089827,臺指反元大11購02
/08982P,南電中信16售02
/089834,東鋼元大12購01
/089835,台橡元大0B購01
/08983P,南電群益15售04
/089849,長榮元大0B購02
/08984P,嘉晶元富18售02
/089853,臻鼎元大0B購02
/089855,彩晶元大0B購02
/08985P,康舒元富18售01
/089863,台灣50中信13購01
/089864,永豐餘中信0C購01
/089866,英業達中信0C購01
/089868,立積中信11購01
/089869,矽創中信0C購01
/08986P,惠特國票16售01
/089870,力山國泰0C購01
/089871,大亞國泰0C購01
/089872,南帝國泰0C購01
/089873,群創國泰0C購01
/089874,松翰國泰0C購01
/089875,彩晶國泰0C購01
/08987P,南電國泰17售01
/089886,台灣50統一0C購01
/089887,台灣50統一0C購02
/089888,東鋼統一0C購01
/089889,東鋼統一0C購02
/08988P,T50正2中信15售03
/089890,凌陽統一0C購01
/089891,立積統一0C購02
/089892,彩晶統一0C購01
/089893,南電統一0C購01
/089896,台揚凱基11購01
/089897,國巨凱基13購02
/089899,友達凱基13購03
/08989P,長榮航中信15售02
/089900,仲琦凱基11購01
/089902,興富發凱基11購02
/089903,益航凱基11購01
/089906,景碩凱基11購01
/089909,圓展凱基11購01
/08990P,玉晶光中信16售01
/089910,拓凱凱基11購01
/089913,眾達凱基11購01
/089914,界霖凱基11購02
/089916,達運凱基11購01
/089917,晶碩凱基0C購01
/089918,南電凱基11購01
/08991P,臺股指中信16售02
/089920,臺股指凱基0C購20
/08992P,臺股指中信16售03
/08993P,臺股指中信16售04
/08994P,T50反1元富18售02
/08995P,聯電元富17售02
/089960,南帝元大0C購01
/089969,凌陽元大0C購01
/08996P,友達元富15售02
/089977,長榮元大0C購04
/08997P,南電元富15售02
/089982,聯詠元大0C購06
/089984,玉晶光元大12購01
/089988,松翰元大11購01
/08998P,欣興康和15售02
/089990,嘉聯益元大11購01
/089995,日月光國泰11購01
/089996,立積國泰11購01
/089998,長榮中信11購01
/08999P,萬海中信16售02
/020001,富邦存股雙十N
/020003,統一漲升股利150N
/020009,群益A50綠碳N
/020010,永昌富櫃200N
/020013,元富亞洲高股息N
/020014,元大富櫃200N
/02001B,統一美國政府債N
/020021,統一恒生科技N
/020023,元大櫃買半導體N
/020024,兆豐富櫃200N
/020025,統一亞洲半導體N
/020026,兆豐上櫃ESG電菁N
/020027,元大上櫃ESG成長N
/02002L,兆豐富櫃200正二N
/02003L,永豐富櫃200正2N
/1101B,台泥乙特
/1312A,國喬特
/1522A,堤維西甲特
/2002A,中鋼特
/2348A,海悅甲特
/2836A,高雄銀甲特
/2838A,聯邦銀甲特
/2881A,富邦特
/2881B,富邦金乙特
/2881C,富邦金丙特
/2882A,國泰特
/2882B,國泰金乙特
/2887E,台新戊特
/2887F,台新戊特二
/2888A,新光金甲特
/2888B,新光金乙特
/2891B,中信金乙特
/2891C,中信金丙特
/2897A,王道銀甲特
/3036A,文曄甲特
/3702A,大聯大甲特
/5871A,中租-KY甲特
/9941A,裕融甲特
/0050,元大台灣50
/0051,元大中型100
/0052,富邦科技
/0053,元大電子
/0054,元大台商50
/0055,元大MSCI金融
/0056,元大高股息
/0057,富邦摩台
/0061,元大寶滬深
/006203,元大MSCI台灣
/006204,永豐臺灣加權
/006205,富邦上証
/006206,元大上證50
/006207,FH滬深
/006208,富邦台50
/00625K,富邦上証+R
/00631L,元大台灣50正2
/00632R,元大台灣50反1
/00633L,富邦上証正2
/00634R,富邦上証反1
/00635U,期元大S&P黃金
/00636,國泰中國A50
/00636K,國泰中國A50+U
/00637L,元大滬深300正2
/00638R,元大滬深300反1
/00639,富邦深100
/00640L,富邦日本正2
/00641R,富邦日本反1
/00642U,期元大S&P石油
/00643,群益深証中小
/00643K,群益深証中小+R
/00645,富邦日本
/00646,元大S&P500
/00647L,元大S&P500正2
/00648R,元大S&P500反1
/00650L,FH香港正2
